date,Adjusted,x50day.SMA,x200day.SMA,cross
2018-11-06,200.055649,220.86840024000008,192.44410046500002,NA
2018-11-07,206.122986,220.58500028000006,192.57775052,NA
2018-11-08,205.403809,220.39000028000007,192.7564005,NA
2018-11-09,201.443298,220.1002004600001,192.94330052,NA
2018-11-12,191.295761,219.68900050000008,193.10810055,NA
2018-11-13,189.384476,219.01980036,193.23915050499997,NA
2018-11-14,184.034882,218.29720026000004,193.36545047999996,NA
2018-11-15,188.57663,217.49580042000005,193.46230052999996,NA
2018-11-16,190.665237,216.86200038000004,193.58045055499994,NA
2018-11-19,183.10878,216.3066003,193.74560054999998,NA
2018-11-20,174.360245,215.65720027999998,193.89245052999996,NA
2018-11-21,174.163193,214.71980008,193.962200515,NA
2018-11-23,169.739655,213.83399992,194.048400545,NA
2018-11-26,172.035172,212.75159969999996,194.13410053999996,NA
2018-11-27,171.660797,211.76719967999998,194.22515049499998,NA
2018-11-28,178.261627,210.89439968,194.28280048499997,NA
2018-11-29,176.892197,210.14839962,194.36580051499996,NA
2018-11-30,175.936554,209.37199978,194.42670055499994,NA
2018-12-03,182.084183,208.54299984000002,194.45465053999993,NA
2018-12-04,174.074539,207.88619989999998,194.51660060999995,NA
2018-12-06,172.133682,207.00420008,194.54080058999998,NA
2018-12-07,165.995926,206.05480006,194.55905055999995,NA
2018-12-10,167.089478,205.0162002,194.53900058499997,NA
2018-12-11,166.13385,203.90920038000002,194.50950061499995,NA
2018-12-12,166.596878,202.76700037999998,194.45780063499996,NA
2018-12-13,168.419479,201.6038006,194.41135066999996,NA
2018-12-14,163.030457,200.43720055999998,194.37550067999993,NA
2018-12-17,161.51326,199.10540034000002,194.32790065999998,NA
2018-12-18,163.61174,197.82440028000002,194.26655063499996,NA
2018-12-19,158.508408,196.66000055999996,194.21280063499995,NA
2018-12-20,154.508499,195.40240045999997,194.13390063999995,death
2018-12-21,148.498795,194.00160060000002,194.042900655,NA
2018-12-24,144.65654,192.68900049999996,193.91185062499997,NA
2018-12-26,154.843475,191.33660060000003,193.74610065499996,NA
2018-12-27,153.838562,190.03780053999995,193.62335063999996,NA
2018-12-28,153.91738899999999,188.81360039999996,193.50425060499995,NA
2018-12-31,155.405045,187.49520044000002,193.39320057499992,NA
